지역,거래유형,주거유형,층조건,근접시설,보증금,월세,평수,설명
마포구,전세,원룸,저층,역세권,20375,0,7.1,깔끔하게 관리된 원룸입니다. 동물 사육이 허용된 매물이라 눈치 보지 않고 지내실 수 있습니다 최근에 지어진 신축 건물이라 시설이 깨끗합니다 24시간 CCTV 가동 및 공동현관 도어락 설치로 보안이 매우 철저합니다
마포구,전세,원룸,저층,대학가 인근,16640,0,7.3,가성비와 컨디션을 모두 잡은 보기 드문 원룸입니다. 양창 구조로 설계되어 채광은 물론 맞바람이 불어 환기에도 탁월합니다 사랑스러운 반려동물과 함께 행복한 일상을 시작해 보세요 시스템 에어컨과 빌트인 가구로 공간 활용도를 극대화했습니다
마포구,전세,원룸,저층,학교 근처,14967,0,6.8,원룸 매물을 소개해드립니다. 젊은 활기가 느껴지는 상권 인근이면서도 한 블록 안쪽이라 소음 걱정이 없어요 붙박이장과 수납공간이 넉넉하게 짜여 있어 짐이 많으신 분들도 깔끔하게 정리 가능해요 반려동물 키우시는 분들은 입주가 어려운 매물인 점 양해 구합니다
마포구,전세,원룸,저층,마트 도보 5분,17289,0,5.9,가성비와 컨디션을 모두 잡은 보기 드문 원룸입니다. 자주식 주차 공간이 넉넉하게 확보되어 있어 초보 운전자분도 편리합니다 반려동물과 함께 지내실 수 있습니다
마포구,전세,원룸,저층,버스정류장 인접,24540,0,7.5,첫눈에 마음에 쏙 드실 만한 원룸을 들고 왔습니다. 주변이 조용해서 아늑하게 지내기 좋은 동네입니다 주차가 다소 불편한 환경이라 차량 미소유자분께 우선 권해드립니다 첫 입주하시는 신축 급 컨디션으로 모든 시설이 최상급입니다
마포구,전세,원룸,저층,,26384,0,7.6,가성비와 컨디션을 모두 잡은 보기 드문 원룸입니다. 경비실이 운영되고 있어 택배 분실 걱정 없고 안전하게 지내실 수 있습니다 소형견 정도는 키우셔도 괜찮은 집이에요
마포구,전세,원룸,중층,역세권,8621,0,6.1,깔끔하게 관리된 원룸입니다. 댕댕이나 냥이와 함께 입주할 수 있는 귀한 방이랍니다 지하철역에서 도보 5분 거리인 초역세권이라 출퇴근길이 한결 가벼워집니다 연식은 조금 되었지만 관리가 워낙 잘 되어 세월의 흔적이 느껴지지 않아요
마포구,전세,원룸,중층,대학가 인근,10982,0,5.5,원룸 매물을 소개해드립니다. 다음 달 초부터 입주하실 수 있습니다 집 바로 앞에 버스 정류장이 있어 대중교통 이용이 매우 편리한 입지입니다 시스템 에어컨과 빌트인 가구로 공간 활용도를 극대화했습니다
마포구,전세,원룸,중층,학교 근처,15851,0,8.0,학교 근처 위치라 이동이 편리합니다. 위치하여 직장인과 학생분들께 강력히 추천하는 매물입니다. 동물 사육이 허용된 매물이라 눈치 보지 않고 지내실 수 있습니다 연식은 조금 되었지만 관리가 워낙 잘 되어 세월의 흔적이 느껴지지 않아요 지하철역에서 도보 5분 거리인 초역세권이라 출퇴근길이 한결 가벼워집니다
마포구,전세,원룸,중층,마트 도보 5분,22613,0,5.3,가성비와 컨디션을 모두 잡은 보기 드문 원룸입니다. 협의 후 빠른 입주가 가능합니다 소형견 정도는 키우셔도 괜찮은 집이에요 집 바로 앞에 버스 정류장이 있어 대중교통 이용이 매우 편리한 입지입니다
마포구,전세,원룸,중층,버스정류장 인접,8017,0,5.2,첫눈에 마음에 쏙 드실 만한 원룸을 들고 왔습니다. 집 바로 앞에 버스 정류장이 있어 대중교통 이용이 매우 편리한 입지입니다 반려동물 동반 입주 가능합니다 지상 주차 1대 가능합니다
마포구,전세,원룸,중층,,28003,0,7.0,건물 규정상 아쉽게도 반려동물과 함께 거주하는 것은 제한됩니다 붙박이장과 수납공간이 넉넉하게 짜여 있어 짐이 많으신 분들도 깔끔하게 정리 가능해요 녹지 공간과 산책로가 가까워 도심 속에서 여유를 만끽할 수 있는 동네입니다
마포구,전세,원룸,고층,역세권,29182,0,8.7,역세권 위치라 이동이 편리합니다. 위치하여 직장인과 학생분들께 강력히 추천하는 매물입니다. 지하철역에서 도보 5분 거리인 초역세권이라 출퇴근길이 한결 가벼워집니다 반려동물과 함께 지내실 수 있습니다 주차가 다소 불편한 환경이라 차량 미소유자분께 우선 권해드립니다
마포구,전세,원룸,고층,대학가 인근,19566,0,8.9,"첫눈에 마음에 쏙 드실 만한 원룸을 들고 왔습니다. 구축이지만 리모델링을 마쳐서 생활하기엔 문제없습니다 풀옵션(에어컨, 세탁기, 냉장고 등)이 완비되어 있어 몸만 오시면 됩니다 건물 규정상 아쉽게도 반려동물과 함께 거주하는 것은 제한됩니다"
마포구,전세,원룸,고층,학교 근처,15246,0,5.9,첫눈에 마음에 쏙 드실 만한 원룸을 들고 왔습니다. 붙박이장과 수납공간이 넉넉하게 짜여 있어 짐이 많으신 분들도 깔끔하게 정리 가능해요 지은 지 얼마 안 된 건물이라 내부가 깔끔한 편입니다 다만 반려동물은 함께하실 수 없는 점 양해 부탁드립니다
마포구,전세,원룸,고층,마트 도보 5분,10131,0,5.5,마트 도보 5분 위치라 이동이 편리합니다. 위치하여 직장인과 학생분들께 강력히 추천하는 매물입니다. 대로변과 가깝고 가로등이 밝아 늦은 밤 귀가 시간에도 안심할 수 있어요 시스템 에어컨과 빌트인 가구로 공간 활용도를 극대화했습니다 다만 별도 주차 공간은 없는 점 참고 부탁드립니다
마포구,전세,원룸,고층,버스정류장 인접,21332,0,6.1,가성비와 컨디션을 모두 잡은 보기 드문 원룸입니다. 지하철역에서 도보 5분 거리인 초역세권이라 출퇴근길이 한결 가벼워집니다 구축이지만 리모델링을 마쳐서 생활하기엔 문제없습니다 사랑스러운 반려동물과 함께 행복한 일상을 시작해 보세요
마포구,전세,원룸,고층,,14451,0,5.7,댕댕이나 냥이와 함께 입주할 수 있는 귀한 방이랍니다 단지 주변이 한적하고 치안이 좋아 여성분들도 안심하고 거주할 수 있습니다 지정 주차가 가능하여 퇴근 후에도 주차 스트레스가 전혀 없습니다 현재 공실 상태라 원하시는 날짜에 언제든 입주하실 수 있어요
마포구,전세,투룸,반지하,역세권,26970,0,10.7,투룸 매물을 소개해드립니다. 지하철역에서 도보 5분 거리인 초역세권이라 출퇴근길이 한결 가벼워집니다 자주식 주차 공간이 넉넉하게 확보되어 있어 초보 운전자분도 편리합니다 대로변과 가깝고 가로등이 밝아 늦은 밤 귀가 시간에도 안심할 수 있어요
마포구,전세,투룸,반지하,대학가 인근,23211,0,14.8,"대학가 인근 위치라 이동이 편리합니다. 위치하여 직장인과 학생분들께 강력히 추천하는 매물입니다. 반려동물 동반 입주 가능합니다 풀옵션(에어컨, 세탁기, 냉장고 등)이 완비되어 있어 몸만 오시면 됩니다 24시간 CCTV 가동 및 공동현관 도어락 설치로 보안이 매우 철저합니다"
마포구,전세,투룸,반지하,학교 근처,23774,0,14.3,첫눈에 마음에 쏙 드실 만한 투룸을 들고 왔습니다. 소형견 정도는 키우셔도 괜찮은 집이에요 미니멀 라이프를 선호하시는 1인 가구에게 안성맞춤인 집입니다 자주식 주차 공간이 넉넉하게 확보되어 있어 초보 운전자분도 편리합니다
마포구,전세,투룸,반지하,마트 도보 5분,8264,0,13.1,가성비와 컨디션을 모두 잡은 보기 드문 투룸입니다. 반려동물과 함께 지내실 수 있습니다 기존 세입자분과 일정 조율 후 신속한 입주가 가능합니다 번화가와 가까워 생활 편의시설을 이용하기 편리합니다
마포구,전세,투룸,반지하,버스정류장 인접,26953,0,13.4,버스정류장 인접 위치라 이동이 편리합니다. 사랑스러운 반려동물과 함께 행복한 일상을 시작해 보세요 즉시 입주가 가능해서 바로 짐을 옮기실 수 있어요 미니멀 라이프를 선호하시는 1인 가구에게 안성맞춤인 집입니다
마포구,전세,투룸,반지하,,14727,0,12.4,"투룸 매물을 소개해드립니다. 풀옵션(에어컨, 세탁기, 냉장고 등)이 완비되어 있어 몸만 오시면 됩니다 대로변과 가깝고 가로등이 밝아 늦은 밤 귀가 시간에도 안심할 수 있어요 반려동물과 함께 지내실 수 있습니다"
마포구,전세,투룸,1층,역세권,8704,0,11.1,역세권 위치라 이동이 편리합니다. 다만 별도 주차 공간은 없는 점 참고 부탁드립니다 다만 반려동물은 함께하실 수 없는 점 양해 부탁드립니다 지은 지 얼마 안 된 건물이라 내부가 깔끔한 편입니다
마포구,전세,투룸,1층,대학가 인근,11882,0,10.9,"깔끔하게 관리된 투룸입니다. 풀옵션(에어컨, 세탁기, 냉장고 등)이 완비되어 있어 몸만 오시면 됩니다 반려동물 동반은 어려운 매물입니다 첫 입주하시는 신축 급 컨디션으로 모든 시설이 최상급입니다"
마포구,전세,투룸,1층,학교 근처,18737,0,11.5,가성비와 컨디션을 모두 잡은 보기 드문 투룸입니다. 반려동물 동반은 어려운 매물입니다 주변이 조용해서 아늑하게 지내기 좋은 동네입니다 미니멀 라이프를 선호하시는 1인 가구에게 안성맞춤인 집입니다
마포구,전세,투룸,1층,마트 도보 5분,24337,0,13.1,깔끔하게 관리된 투룸입니다. 첫 입주하시는 신축 급 컨디션으로 모든 시설이 최상급입니다 반려동물 동반 입주 가능합니다 24시간 CCTV 가동 및 공동현관 도어락 설치로 보안이 매우 철저합니다
마포구,전세,투룸,1층,버스정류장 인접,18026,0,12.6,첫눈에 마음에 쏙 드실 만한 투룸을 들고 왔습니다. 반려동물 동반 입주 가능합니다 자주식 주차 공간이 넉넉하게 확보되어 있어 초보 운전자분도 편리합니다 즉시 입주가 가능해서 바로 짐을 옮기실 수 있어요
마포구,전세,투룸,1층,,18388,0,11.6,투룸 매물을 소개해드립니다. 세대당 1대 무료 주차가 제공되는 큰 장점이 있는 집입니다 소형견 정도는 키우셔도 괜찮은 집이에요 24시간 CCTV 가동 및 공동현관 도어락 설치로 보안이 매우 철저합니다
마포구,전세,투룸,저층,역세권,18788,0,11.5,가성비와 컨디션을 모두 잡은 보기 드문 투룸입니다. 집 바로 앞에 버스 정류장이 있어 대중교통 이용이 매우 편리한 입지입니다 건물 규정상 아쉽게도 반려동물과 함께 거주하는 것은 제한됩니다 기존 세입자분과 일정 조율 후 신속한 입주가 가능합니다
마포구,전세,투룸,저층,대학가 인근,23466,0,13.9,깔끔하게 관리된 투룸입니다. 세대당 1대 무료 주차가 제공되는 큰 장점이 있는 집입니다 입주 시기는 자유롭게 조절 가능하니 편하게 말씀해 주세요 반려동물 동반은 어려운 매물입니다
마포구,전세,투룸,저층,학교 근처,22744,0,15.1,투룸 매물을 소개해드립니다. 동물 사육이 허용된 매물이라 눈치 보지 않고 지내실 수 있습니다 주차가 다소 불편한 환경이라 차량 미소유자분께 우선 권해드립니다
마포구,전세,투룸,저층,마트 도보 5분,18684,0,13.5,마트 도보 5분 위치라 이동이 편리합니다. 위치하여 직장인과 학생분들께 강력히 추천하는 매물입니다. 반려동물 동반은 어려운 매물입니다 다음 달 초부터 입주하실 수 있습니다 깔끔하고 아늑한 공간을 찾는 사회초년생이나 대학생분들께 적극 추천합니다
마포구,전세,투룸,저층,버스정류장 인접,11055,0,11.0,가성비와 컨디션을 모두 잡은 보기 드문 투룸입니다. 시스템 에어컨과 빌트인 가구로 공간 활용도를 극대화했습니다 단지 주변이 한적하고 치안이 좋아 여성분들도 안심하고 거주할 수 있습니다 반려동물과 함께 지내실 수 있습니다
마포구,전세,투룸,저층,,25578,0,12.5,가성비와 컨디션을 모두 잡은 보기 드문 투룸입니다. 주차가 다소 불편한 환경이라 차량 미소유자분께 우선 권해드립니다 24시간 CCTV 가동 및 공동현관 도어락 설치로 보안이 매우 철저합니다 협의 후 빠른 입주가 가능합니다
마포구,전세,투룸,중층,역세권,25231,0,12.0,"역세권 위치라 이동이 편리합니다. 위치하여 직장인과 학생분들께 강력히 추천하는 매물입니다. 풀옵션(에어컨, 세탁기, 냉장고 등)이 완비되어 있어 몸만 오시면 됩니다 쾌적한 건물 관리를 위해 동물 사육은 금지되어 있으니 참고해 주세요 첫 입주하시는 신축 급 컨디션으로 모든 시설이 최상급입니다"
마포구,전세,투룸,중층,대학가 인근,20895,0,14.2,투룸 매물을 소개해드립니다. 붙박이장과 수납공간이 넉넉하게 짜여 있어 짐이 많으신 분들도 깔끔하게 정리 가능해요 입주 시기는 자유롭게 조절 가능하니 편하게 말씀해 주세요 녹지 공간과 산책로가 가까워 도심 속에서 여유를 만끽할 수 있는 동네입니다
